make,model,year,cylinders,trany,displ,VClass,co2,barrels08,fuelCost08,fuelType,highway08,city08,comb08
Honda,Civic Hybrid,2005,4.0,Automatic (variable gear ratios),1.3,Compact Cars,-1,8.24025,950,Regular,43,39,40
Honda,Civic Hybrid,2005,4.0,Automatic (variable gear ratios),1.3,Compact Cars,-1,8.039268292682927,900,Regular,42,39,41
Honda,Civic Hybrid,2005,4.0,Manual 5-spd,1.3,Compact Cars,-1,8.24025,950,Regular,45,37,40
Honda,Civic Hybrid,2005,4.0,Manual 5-spd,1.3,Compact Cars,-1,8.039268292682927,900,Regular,45,38,41
Hyundai,Accent/Brio,2005,4.0,Automatic 4-spd,1.5,Compact Cars,-1,12.677307692307693,1450,Regular,32,23,26
Hyundai,Accent/Brio,2005,4.0,Manual 5-spd,1.5,Compact Cars,-1,11.771785714285713,1350,Regular,33,24,28
Hyundai,Accent/Brio,2005,4.0,Automatic 4-spd,1.6,Compact Cars,-1,12.677307692307693,1450,Regular,32,23,26
Hyundai,Accent/Brio,2005,4.0,Manual 5-spd,1.6,Compact Cars,-1,12.207777777777778,1400,Regular,30,25,27
Infiniti,G35,2005,6.0,Manual 6-spd,3.5,Compact Cars,-1,16.4805,2350,Premium,24,17,20
Infiniti,G35,2005,6.0,Automatic (S5),3.5,Compact Cars,-1,17.347894736842107,1950,Regular,23,16,19
Infiniti,G35,2005,6.0,Automatic (S5),3.5,Compact Cars,-1,18.311666666666667,2100,Regular,22,16,18
Infiniti,G35,2005,6.0,Automatic (S5),3.5,Compact Cars,-1,17.347894736842107,2500,Premium,23,16,19
Jaguar,X-Type,2005,6.0,Automatic 5-spd,2.5,Compact Cars,-1,17.347894736842107,2500,Premium,24,16,19
Jaguar,X-Type,2005,6.0,Manual 5-spd,2.5,Compact Cars,-1,16.4805,2350,Premium,25,17,20
Jaguar,X-Type,2005,6.0,Automatic 5-spd,3.0,Compact Cars,-1,18.311666666666667,2600,Premium,23,16,18
Jaguar,X-Type,2005,6.0,Manual 5-spd,3.0,Compact Cars,-1,17.347894736842107,2500,Premium,25,16,19
Kia,Rio,2005,4.0,Automatic 4-spd,1.6,Compact Cars,-1,13.73375,1550,Regular,29,21,24
Kia,Rio,2005,4.0,Manual 5-spd,1.6,Compact Cars,-1,13.1844,1500,Regular,29,22,25
Lexus,IS 300,2005,6.0,Manual 5-spd,3.0,Compact Cars,-1,18.311666666666667,2600,Premium,23,16,18
Lexus,IS 300,2005,6.0,Automatic (S5),3.0,Compact Cars,-1,18.311666666666667,2600,Premium,23,16,18
Mazda,3,2005,4.0,Manual 5-spd,2.0,Compact Cars,-1,12.207777777777778,1400,Regular,32,24,27
Mazda,3,2005,4.0,Automatic (S4),2.0,Compact Cars,-1,12.677307692307693,1450,Regular,31,23,26
Mazda,3,2005,4.0,Manual 5-spd,2.3,Compact Cars,-1,13.1844,1500,Regular,29,22,25
Mazda,3,2005,4.0,Automatic (S4),2.3,Compact Cars,-1,14.330869565217393,1650,Regular,26,21,23
Mercedes-Benz,C230 Kompressor,2005,4.0,Automatic 5-spd,1.8,Compact Cars,-1,13.73375,1950,Premium,29,21,24
Mercedes-Benz,C230 Kompressor,2005,4.0,Manual 6-spd,1.8,Compact Cars,-1,14.330869565217393,2050,Premium,29,20,23
Mercedes-Benz,C230 Kompressor Sports Coupe,2005,4.0,Automatic 5-spd,1.8,Compact Cars,-1,13.73375,1950,Premium,29,21,24
Mercedes-Benz,C230 Kompressor Sports Coupe,2005,4.0,Manual 6-spd,1.8,Compact Cars,-1,14.330869565217393,2050,Premium,28,21,23
Mercedes-Benz,C240 4matic,2005,6.0,Automatic 5-spd,2.6,Compact Cars,-1,17.347894736842107,2500,Premium,23,17,19
Mercedes-Benz,C320,2005,6.0,Manual 6-spd,3.2,Compact Cars,-1,17.347894736842107,2500,Premium,24,17,19
Mercedes-Benz,C320 4matic,2005,6.0,Automatic 5-spd,3.2,Compact Cars,-1,16.4805,2350,Premium,24,17,20
Mercedes-Benz,C320 Sports Coupe,2005,6.0,Manual 6-spd,3.2,Compact Cars,-1,18.311666666666667,2600,Premium,22,16,18
Mercedes-Benz,C55 AMG,2005,8.0,Automatic (S5),5.4,Compact Cars,-1,20.600625,2950,Premium,20,14,16
Mercedes-Benz,CL500,2005,8.0,Automatic 7-spd,5.0,Compact Cars,-1,19.388823529411766,2750,Premium,22,14,17
Mercedes-Benz,CL55 AMG,2005,8.0,Automatic (S5),5.4,Compact Cars,-1,21.974,3150,Premium,20,13,15
Mercedes-Benz,CL600,2005,12.0,Automatic 5-spd,5.5,Compact Cars,-1,23.543571428571425,3350,Premium,17,12,14
Mercedes-Benz,CL65 AMG,2005,12.0,Automatic (S5),6.0,Compact Cars,-1,25.354615384615386,3600,Premium,18,11,13
Mitsubishi,Lancer,2005,4.0,Automatic 4-spd,2.0,Compact Cars,-1,13.73375,1550,Regular,28,22,24
Mitsubishi,Lancer,2005,4.0,Manual 5-spd,2.0,Compact Cars,-1,12.677307692307693,1450,Regular,31,24,26
Mitsubishi,Lancer,2005,4.0,Automatic 4-spd,2.4,Compact Cars,-1,14.98227272727273,1700,Regular,26,20,22
Mitsubishi,Lancer,2005,4.0,Manual 5-spd,2.4,Compact Cars,-1,14.330869565217393,1650,Regular,27,20,23
Mitsubishi,Lancer Evolution,2005,4.0,Manual 5-spd,2.0,Compact Cars,-1,17.347894736842107,2500,Premium,24,17,19
Mitsubishi,Lancer Evolution,2005,4.0,Manual 6-spd,2.0,Compact Cars,-1,17.347894736842107,2500,Premium,23,17,19
Nissan,Sentra,2005,4.0,Automatic 4-spd,1.8,Compact Cars,-1,12.207777777777778,1400,Regular,31,24,27
Nissan,Sentra,2005,4.0,Manual 5-spd,1.8,Compact Cars,-1,12.207777777777778,1400,Regular,32,24,27
Nissan,Sentra,2005,4.0,Automatic 4-spd,2.5,Compact Cars,-1,14.98227272727273,1700,Regular,26,20,22
Nissan,Sentra,2005,4.0,Manual 6-spd,2.5,Compact Cars,-1,14.330869565217393,1650,Regular,27,20,23
Pontiac,G6,2005,6.0,Automatic 4-spd,3.5,Compact Cars,-1,14.330869565217393,1650,Regular,29,20,23
Pontiac,G6,2005,6.0,Automatic (S4),3.5,Compact Cars,-1,15.695714285714288,1800,Regular,26,19,21
Pontiac,Grand Am,2005,4.0,Automatic 4-spd,2.2,Compact Cars,-1,13.1844,1500,Regular,31,22,25
Pontiac,Grand Am,2005,6.0,Automatic 4-spd,3.4,Compact Cars,-1,15.695714285714288,1800,Regular,27,18,21
Pontiac,GTO,2005,8.0,Manual 6-spd,6.0,Compact Cars,-1,18.311666666666667,2600,Premium,23,15,18
Pontiac,Sunfire,2005,4.0,Automatic 4-spd,2.2,Compact Cars,-1,13.1844,1500,Regular,31,21,25
Pontiac,Sunfire,2005,4.0,Manual 5-spd,2.2,Compact Cars,-1,12.677307692307693,1450,Regular,32,23,26
Pontiac,Wave,2005,4.0,Automatic 4-spd,1.6,Compact Cars,-1,12.677307692307693,1450,Regular,31,23,26
Pontiac,Wave,2005,4.0,Manual 5-spd,1.6,Compact Cars,-1,12.207777777777778,1400,Regular,32,23,27
Pontiac,Wave 5,2005,4.0,Automatic 4-spd,1.6,Compact Cars,-1,12.677307692307693,1450,Regular,31,23,26
Pontiac,Wave 5,2005,4.0,Manual 5-spd,1.6,Compact Cars,-1,12.207777777777778,1400,Regular,32,23,27
Saab,9-3 Sport Sedan,2005,4.0,Manual 5-spd,2.0,Compact Cars,-1,14.330869565217393,2050,Premium,29,19,23
Saab,9-3 Sport Sedan,2005,4.0,Manual 5-spd,2.0,Compact Cars,-1,14.98227272727273,1700,Regular,28,19,22
Saab,9-3 Sport Sedan,2005,4.0,Automatic (S5),2.0,Compact Cars,-1,14.98227272727273,2150,Premium,26,19,22
Saab,9-3 Sport Sedan,2005,4.0,Automatic (S5),2.0,Compact Cars,-1,14.98227272727273,1700,Regular,28,19,22
Saturn,Ion,2005,4.0,Manual 5-spd,2.0,Compact Cars,-1,14.330869565217393,2050,Premium,27,20,23
Saturn,Ion,2005,4.0,Automatic 4-spd,2.2,Compact Cars,-1,13.73375,1550,Regular,29,21,24
Saturn,Ion,2005,4.0,Manual 5-spd,2.2,Compact Cars,-1,12.677307692307693,1450,Regular,32,23,26
Subaru,Legacy AWD,2005,4.0,Manual 5-spd,2.5,Compact Cars,-1,17.347894736842107,2500,Premium,23,17,19
Subaru,Legacy AWD,2005,4.0,Manual 5-spd,2.5,Compact Cars,-1,14.330869565217393,1650,Regular,27,20,23
Subaru,Legacy AWD,2005,4.0,Automatic (S4),2.5,Compact Cars,-1,14.330869565217393,1650,Regular,27,20,23
Subaru,Legacy AWD,2005,4.0,Automatic (S5),2.5,Compact Cars,-1,17.347894736842107,2500,Premium,23,17,19
Suzuki,Aerio,2005,4.0,Automatic 4-spd,2.3,Compact Cars,-1,13.73375,1550,Regular,28,22,24
Suzuki,Aerio,2005,4.0,Manual 5-spd,2.3,Compact Cars,-1,13.73375,1550,Regular,28,22,24
Suzuki,Aerio AWD,2005,4.0,Automatic 4-spd,2.3,Compact Cars,-1,14.330869565217393,1650,Regular,26,21,23
Suzuki,Forenza,2005,4.0,Automatic 4-spd,2.0,Compact Cars,-1,14.98227272727273,1700,Regular,28,20,22
Suzuki,Forenza,2005,4.0,Manual 5-spd,2.0,Compact Cars,-1,14.98227272727273,1700,Regular,27,20,22
Suzuki,Reno,2005,4.0,Automatic 4-spd,2.0,Compact Cars,-1,14.98227272727273,1700,Regular,28,20,22
Suzuki,Reno,2005,4.0,Manual 5-spd,2.0,Compact Cars,-1,14.98227272727273,1700,Regular,27,20,22
Suzuki,Swift,2005,4.0,Automatic 4-spd,1.6,Compact Cars,-1,12.677307692307693,1450,Regular,31,23,26
Suzuki,Swift,2005,4.0,Manual 5-spd,1.6,Compact Cars,-1,12.207777777777778,1400,Regular,32,23,27
Suzuki,Swift x,2005,4.0,Automatic 4-spd,1.6,Compact Cars,-1,12.677307692307693,1450,Regular,31,23,26
Suzuki,Swift x,2005,4.0,Manual 5-spd,1.6,Compact Cars,-1,12.207777777777778,1400,Regular,32,23,27
Toyota,Camry Solara,2005,4.0,Automatic 4-spd,2.4,Compact Cars,-1,13.73375,1550,Regular,29,20,24
Toyota,Camry Solara,2005,4.0,Manual 5-spd,2.4,Compact Cars,-1,13.73375,1550,Regular,30,21,24
Toyota,Camry Solara,2005,6.0,Automatic (S5),3.3,Compact Cars,-1,15.695714285714288,1800,Regular,27,18,21
Toyota,Camry Solara Convertible,2005,6.0,Automatic (S5),3.3,Compact Cars,-1,15.695714285714288,1800,Regular,26,18,21
Toyota,Corolla,2005,4.0,Automatic 4-spd,1.8,Compact Cars,-1,11.36586206896552,1300,Regular,35,26,29
Toyota,Corolla,2005,4.0,Manual 5-spd,1.8,Compact Cars,-1,10.63258064516129,1200,Regular,37,28,31
Toyota,Corolla,2005,4.0,Manual 6-spd,1.8,Compact Cars,-1,13.1844,1900,Premium,31,22,25
Toyota,Echo,2005,4.0,Automatic 4-spd,1.5,Compact Cars,-1,10.63258064516129,1200,Regular,36,28,31
Toyota,Echo,2005,4.0,Manual 5-spd,1.5,Compact Cars,-1,9.988181818181818,1150,Regular,38,30,33
Volkswagen,Golf,2005,4.0,Manual 5-spd,1.9,Compact Cars,-1,10.919571428571428,1250,Diesel,41,32,35
Volkswagen,Golf,2005,4.0,Automatic (S5),1.9,Compact Cars,-1,11.94328125,1350,Diesel,39,28,32
Volkswagen,Golf,2005,4.0,Automatic 4-spd,2.0,Compact Cars,-1,13.73375,1550,Regular,28,21,24
Volkswagen,Golf,2005,4.0,Manual 5-spd,2.0,Compact Cars,-1,13.73375,1550,Regular,28,21,24
Volkswagen,GTI,2005,4.0,Manual 5-spd,1.8,Compact Cars,-1,13.73375,1950,Premium,29,21,24
Volkswagen,GTI,2005,4.0,Automatic (S5),1.8,Compact Cars,-1,14.98227272727273,2150,Premium,27,19,22
Volkswagen,GTI,2005,6.0,Manual 6-spd,2.8,Compact Cars,-1,14.98227272727273,2150,Premium,27,19,22
Volkswagen,Jetta,2005,4.0,Manual 5-spd,1.8,Compact Cars,-1,13.73375,1950,Premium,29,21,24
Volkswagen,Jetta,2005,4.0,Manual 6-spd,1.8,Compact Cars,-1,14.98227272727273,2150,Premium,27,19,22
Volkswagen,Jetta,2005,4.0,Automatic (S5),1.8,Compact Cars,-1,14.98227272727273,2150,Premium,27,19,22
Volkswagen,Jetta,2005,4.0,Manual 5-spd,1.9,Compact Cars,-1,10.919571428571428,1250,Diesel,41,32,35
Volkswagen,Jetta,2005,4.0,Automatic (S5),1.9,Compact Cars,-1,11.94328125,1350,Diesel,39,28,32
Volkswagen,Jetta,2005,4.0,Automatic 4-spd,2.0,Compact Cars,-1,13.73375,1550,Regular,28,21,24
Volkswagen,Jetta,2005,4.0,Manual 5-spd,2.0,Compact Cars,-1,13.73375,1550,Regular,28,21,24
Volkswagen,Passat 4motion,2005,4.0,Manual 5-spd,1.8,Compact Cars,-1,14.98227272727273,2150,Premium,28,19,22
Volkswagen,Passat 4motion,2005,4.0,Automatic (S5),1.8,Compact Cars,-1,15.695714285714288,2250,Premium,26,18,21
Volkswagen,Passat 4motion,2005,6.0,Automatic (S5),2.8,Compact Cars,-1,17.347894736842107,2500,Premium,24,17,19
Volvo,S40 AWD,2005,5.0,Manual 6-spd,2.5,Compact Cars,-1,16.4805,2350,Premium,25,17,20
Volvo,S40 AWD,2005,5.0,Automatic (S5),2.5,Compact Cars,-1,16.4805,2350,Premium,25,18,20
Volvo,S40 FWD,2005,5.0,Manual 5-spd,2.4,Compact Cars,-1,14.98227272727273,2150,Premium,27,19,22
Volvo,S40 FWD,2005,5.0,Automatic (S5),2.4,Compact Cars,-1,14.98227272727273,2150,Premium,27,19,22
Volvo,S40 FWD,2005,5.0,Manual 6-spd,2.5,Compact Cars,-1,14.98227272727273,2150,Premium,29,19,22
Volvo,S40 FWD,2005,5.0,Automatic (S5),2.5,Compact Cars,-1,14.98227272727273,2150,Premium,27,19,22
Volvo,S60 AWD,2005,5.0,Automatic (S5),2.5,Compact Cars,-1,16.4805,2350,Premium,24,17,20
Volvo,S60 FWD,2005,5.0,Automatic 5-spd,2.4,Compact Cars,-1,14.98227272727273,2150,Premium,27,19,22
Volvo,S60 FWD,2005,5.0,Manual 5-spd,2.4,Compact Cars,-1,14.98227272727273,2150,Premium,27,19,22
Volvo,S60 FWD,2005,5.0,Manual 6-spd,2.4,Compact Cars,-1,15.695714285714288,2250,Premium,26,18,21
Volvo,S60 FWD,2005,5.0,Automatic (S5),2.4,Compact Cars,-1,15.695714285714288,2250,Premium,26,18,21
Volvo,S60 FWD,2005,5.0,Automatic 5-spd,2.5,Compact Cars,-1,14.98227272727273,2150,Premium,27,19,22
Volvo,S60 R AWD,2005,5.0,Manual 6-spd,2.5,Compact Cars,-1,17.347894736842107,2500,Premium,23,16,19
Volvo,S60 R AWD,2005,5.0,Automatic (S5),2.5,Compact Cars,-1,18.311666666666667,2600,Premium,22,16,18
Acura,RL,2005,6.0,Automatic (S5),3.5,Midsize Cars,-1,17.347894736842107,2500,Premium,24,16,19
Acura,TL,2005,6.0,Manual 6-spd,3.2,Midsize Cars,-1,15.695714285714288,2250,Premium,26,18,21
Acura,TL,2005,6.0,Automatic (S5),3.2,Midsize Cars,-1,15.695714285714288,2250,Premium,26,18,21
Audi,A8,2005,8.0,Automatic (S6),4.2,Midsize Cars,-1,18.311666666666667,2600,Premium,22,16,18
Bentley,Arnage,2005,8.0,Automatic 4-spd,6.8,Midsize Cars,-1,29.96454545454546,4300,Premium,13,9,11
BMW,525i,2005,6.0,Manual 6-spd,2.5,Midsize Cars,-1,16.4805,2350,Premium,26,17,20
BMW,525i,2005,6.0,Automatic (S6),2.5,Midsize Cars,-1,16.4805,2350,Premium,26,17,20
BMW,530i,2005,6.0,Manual 6-spd,3.0,Midsize Cars,-1,15.695714285714288,2250,Premium,27,18,21
BMW,530i,2005,6.0,Automatic (S6),3.0,Midsize Cars,-1,15.695714285714288,2250,Premium,27,18,21
BMW,530i,2005,6.0,Automatic (S6),3.0,Midsize Cars,-1,16.4805,2350,Premium,26,17,20
BMW,545i,2005,8.0,Manual 6-spd,4.4,Midsize Cars,-1,18.311666666666667,2600,Premium,23,15,18
BMW,545i,2005,8.0,Automatic (S6),4.4,Midsize Cars,-1,17.347894736842107,2500,Premium,24,16,19
BMW,545i,2005,8.0,Automatic (S6),4.4,Midsize Cars,-1,19.388823529411766,2750,Premium,22,15,17
Buick,Century,2005,6.0,Automatic 4-spd,3.1,Midsize Cars,-1,15.695714285714288,1800,Regular,27,18,21
Buick,Lacrosse/Allure,2005,6.0,Automatic 4-spd,3.6,Midsize Cars,-1,16.4805,1900,Regular,25,17,20
Buick,Lacrosse/Allure,2005,6.0,Automatic 4-spd,3.8,Midsize Cars,-1,15.695714285714288,1800,Regular,27,18,21
Cadillac,CTS,2005,6.0,Manual 6-spd,2.8,Midsize Cars,-1,17.347894736842107,1950,Regular,25,16,19
Cadillac,CTS,2005,6.0,Automatic 5-spd,3.6,Midsize Cars,-1,17.347894736842107,1950,Regular,25,16,19
Cadillac,CTS,2005,6.0,Manual 6-spd,3.6,Midsize Cars,-1,18.311666666666667,2100,Regular,24,15,18
Cadillac,CTS-V,2005,8.0,Manual 6-spd,5.7,Midsize Cars,-1,20.600625,2950,Premium,21,13,16
Cadillac,STS 2WD,2005,6.0,Automatic (S5),3.6,Midsize Cars,-1,18.311666666666667,2100,Regular,23,16,18
Cadillac,STS 2WD,2005,8.0,Automatic (S5),4.6,Midsize Cars,-1,18.311666666666667,2600,Premium,23,15,18
Cadillac,STS AWD,2005,8.0,Automatic (S5),4.6,Midsize Cars,-1,19.388823529411766,2750,Premium,21,14,17
Chevrolet,Classic,2005,4.0,Automatic 4-spd,2.2,Midsize Cars,-1,13.1844,1500,Regular,31,22,25
Chevrolet,Epica,2005,6.0,Automatic 4-spd,2.5,Midsize Cars,-1,15.695714285714288,1800,Regular,25,18,21
Chevrolet,Malibu,2005,4.0,Automatic 4-spd,2.2,Midsize Cars,-1,13.1844,1500,Regular,32,21,25
Chevrolet,Malibu,2005,6.0,Automatic 4-spd,3.5,Midsize Cars,-1,14.330869565217393,1650,Regular,29,20,23
Chevrolet,Monte Carlo,2005,6.0,Automatic 4-spd,3.4,Midsize Cars,-1,14.98227272727273,1700,Regular,29,19,22
Chevrolet,Monte Carlo,2005,6.0,Automatic 4-spd,3.8,Midsize Cars,-1,16.4805,2350,Premium,26,17,20
Chevrolet,Monte Carlo,2005,6.0,Automatic 4-spd,3.8,Midsize Cars,-1,15.695714285714288,1800,Regular,28,18,21
Chrysler,Sebring 4 Door,2005,4.0,Automatic 4-spd,2.4,Midsize Cars,-1,14.98227272727273,1700,Regular,27,20,22
Dodge,Stratus 4 Door,2005,4.0,Automatic 4-spd,2.4,Midsize Cars,-1,14.98227272727273,1700,Regular,27,20,22
Ferrari,612 Scaglietti,2005,12.0,Manual 6-spd,5.7,Midsize Cars,-1,27.4675,3900,Premium,15,10,12
Ferrari,612 Scaglietti,2005,12.0,Automatic (S6),5.7,Midsize Cars,-1,29.96454545454546,4300,Premium,16,9,11
Honda,Accord,2005,4.0,Automatic 5-spd,2.4,Midsize Cars,-1,13.73375,1550,Regular,31,21,24
Honda,Accord,2005,4.0,Manual 5-spd,2.4,Midsize Cars,-1,12.677307692307693,1450,Regular,31,23,26
Honda,Accord,2005,6.0,Automatic 5-spd,3.0,Midsize Cars,-1,14.98227272727273,1700,Regular,28,19,22
Honda,Accord,2005,6.0,Manual 6-spd,3.0,Midsize Cars,-1,15.695714285714288,1800,Regular,27,18,21
Hyundai,Elantra,2005,4.0,Automatic 4-spd,2.0,Midsize Cars,-1,13.73375,1550,Regular,29,21,24
Hyundai,Elantra,2005,4.0,Manual 5-spd,2.0,Midsize Cars,-1,12.677307692307693,1450,Regular,31,23,26
Hyundai,Sonata,2005,4.0,Automatic 4-spd,2.4,Midsize Cars,-1,14.98227272727273,1700,Regular,27,19,22
Hyundai,Sonata,2005,4.0,Manual 5-spd,2.4,Midsize Cars,-1,14.330869565217393,1650,Regular,28,20,23
Hyundai,Sonata,2005,6.0,Automatic 4-spd,2.7,Midsize Cars,-1,16.4805,1900,Regular,25,17,20
Hyundai,Sonata,2005,6.0,Manual 5-spd,2.7,Midsize Cars,-1,16.4805,1900,Regular,25,18,20
Hyundai,XG350,2005,6.0,Automatic 5-spd,3.5,Midsize Cars,-1,17.347894736842107,1950,Regular,24,16,19
Infiniti,Q45,2005,8.0,Automatic (S5),4.5,Midsize Cars,-1,18.311666666666667,2600,Premium,22,16,18
Jaguar,S-Type 3.0 Litre,2005,6.0,Automatic 6-spd,3.0,Midsize Cars,-1,17.347894736842107,2500,Premium,24,16,19
Jaguar,S-Type 3.0 Litre,2005,6.0,Manual 5-spd,3.0,Midsize Cars,-1,17.347894736842107,2500,Premium,24,16,19
Jaguar,S-Type 4.2 Litre,2005,8.0,Automatic 6-spd,4.2,Midsize Cars,-1,17.347894736842107,2500,Premium,25,16,19
Jaguar,S-Type R,2005,8.0,Automatic 6-spd,4.2,Midsize Cars,-1,18.311666666666667,2600,Premium,22,15,18
Jaguar,X-Type Sport Brake,2005,6.0,Automatic 5-spd,2.5,Midsize Cars,-1,17.347894736842107,2500,Premium,24,17,19
Jaguar,X-Type Sport Brake,2005,6.0,Manual 5-spd,2.5,Midsize Cars,-1,16.4805,2350,Premium,25,17,20
Jaguar,X-Type Sport Brake,2005,6.0,Automatic 5-spd,3.0,Midsize Cars,-1,18.311666666666667,2600,Premium,23,16,18
Jaguar,X-Type Sport Brake,2005,6.0,Manual 5-spd,3.0,Midsize Cars,-1,17.347894736842107,2500,Premium,25,16,19
Kia,Optima,2005,4.0,Automatic 4-spd,2.4,Midsize Cars,-1,14.98227272727273,1700,Regular,28,19,22
Kia,Optima,2005,4.0,Manual 5-spd,2.4,Midsize Cars,-1,14.330869565217393,1650,Regular,27,20,23
Kia,Optima,2005,6.0,Automatic 4-spd,2.7,Midsize Cars,-1,15.695714285714288,1800,Regular,25,18,21
Kia,Optima,2005,6.0,Manual 5-spd,2.7,Midsize Cars,-1,15.695714285714288,1800,Regular,26,18,21
Kia,Spectra,2005,4.0,Automatic 4-spd,2.0,Midsize Cars,-1,13.1844,1500,Regular,31,21,25
Kia,Spectra,2005,4.0,Manual 5-spd,2.0,Midsize Cars,-1,13.1844,1500,Regular,30,22,25
Lexus,ES 330,2005,6.0,Automatic 5-spd,3.3,Midsize Cars,-1,15.695714285714288,1800,Regular,27,18,21
Lexus,GS 300/GS 430,2005,6.0,Automatic (S5),3.0,Midsize Cars,-1,17.347894736842107,2500,Premium,23,16,19
Lexus,GS 300/GS 430,2005,8.0,Automatic 5-spd,4.3,Midsize Cars,-1,18.311666666666667,2600,Premium,22,16,18
Lincoln,LS,2005,6.0,Automatic 5-spd,3.0,Midsize Cars,-1,16.4805,2350,Premium,24,17,20
Lincoln,LS,2005,6.0,Automatic (S5),3.0,Midsize Cars,-1,16.4805,2350,Premium,24,17,20
Lincoln,LS,2005,8.0,Automatic 5-spd,3.9,Midsize Cars,-1,18.311666666666667,2600,Premium,22,16,18
Lincoln,LS,2005,8.0,Automatic (S5),3.9,Midsize Cars,-1,18.311666666666667,2600,Premium,22,16,18
Mercury,Sable,2005,6.0,Automatic 4-spd,3.0,Midsize Cars,-1,16.4805,1900,Regular,25,18,20
Mercury,Sable,2005,6.0,Automatic 4-spd,3.0,Midsize Cars,-1,16.4805,1900,Regular,25,18,20
Mazda,6,2005,4.0,Manual 5-spd,2.3,Midsize Cars,-1,14.330869565217393,1650,Regular,28,21,23
Mazda,6,2005,4.0,Automatic (S4),2.3,Midsize Cars,-1,14.98227272727273,1700,Regular,26,20,22
Mazda,6,2005,6.0,Manual 5-spd,3.0,Midsize Cars,-1,16.4805,1900,Regular,24,17,20
Mazda,6,2005,6.0,Automatic (S6),3.0,Midsize Cars,-1,16.4805,1900,Regular,25,17,20
Mercedes-Benz,E320,2005,6.0,Automatic 5-spd,3.2,Midsize Cars,-1,16.4805,2350,Premium,26,18,20
Mercedes-Benz,E320 4matic,2005,6.0,Automatic 5-spd,3.2,Midsize Cars,-1,17.347894736842107,2500,Premium,23,17,19
Mercedes-Benz,E320 Cdi,2005,6.0,Automatic 5-spd,3.2,Midsize Cars,-1,14.155,1600,Diesel,33,23,27
Mercedes-Benz,E500,2005,8.0,Automatic 7-spd,5.0,Midsize Cars,-1,18.311666666666667,2600,Premium,23,15,18
Mercedes-Benz,E500 4matic,2005,8.0,Automatic 5-spd,5.0,Midsize Cars,-1,20.600625,2950,Premium,19,14,16
Mercedes-Benz,E55 AMG,2005,8.0,Automatic (S5),5.4,Midsize Cars,-1,21.974,3150,Premium,19,13,15
Mitsubishi,Diamante Sedan,2005,6.0,Automatic 4-spd,3.5,Midsize Cars,-1,18.311666666666667,2600,Premium,23,15,18
Mitsubishi,Galant,2005,4.0,Automatic 4-spd,2.4,Midsize Cars,-1,14.330869565217393,1650,Regular,27,20,23
Mitsubishi,Galant,2005,6.0,Automatic (S4),3.8,Midsize Cars,-1,17.347894736842107,2500,Premium,25,17,19
Nissan,Altima,2005,4.0,Automatic 4-spd,2.5,Midsize Cars,-1,14.330869565217393,1650,Regular,27,21,23
Nissan,Altima,2005,4.0,Manual 5-spd,2.5,Midsize Cars,-1,13.73375,1550,Regular,29,21,24
Nissan,Altima,2005,6.0,Manual 5-spd,3.5,Midsize Cars,-1,15.695714285714288,1800,Regular,25,19,21
Nissan,Altima,2005,6.0,Manual 6-spd,3.5,Midsize Cars,-1,15.695714285714288,1800,Regular,26,18,21
Nissan,Altima,2005,6.0,Automatic (S5),3.5,Midsize Cars,-1,15.695714285714288,1800,Regular,28,18,21
Nissan,Maxima,2005,6.0,Manual 6-spd,3.5,Midsize Cars,-1,15.695714285714288,1800,Regular,27,18,21
Nissan,Maxima,2005,6.0,Automatic (S5),3.5,Midsize Cars,-1,15.695714285714288,1800,Regular,26,18,21
Pontiac,Grand Prix,2005,6.0,Automatic 4-spd,3.8,Midsize Cars,-1,16.4805,2350,Premium,26,17,20
Pontiac,Grand Prix,2005,6.0,Automatic 4-spd,3.8,Midsize Cars,-1,15.695714285714288,1800,Regular,27,18,21
Pontiac,Grand Prix,2005,6.0,Automatic (S4),3.8,Midsize Cars,-1,17.347894736842107,2500,Premium,24,16,19
Rolls-Royce,Phantom,2005,12.0,Automatic (S6),6.7,Midsize Cars,-1,25.354615384615386,3600,Premium,17,11,13
Saab,9-5,2005,4.0,Manual 5-spd,2.3,Midsize Cars,-1,15.695714285714288,2250,Premium,28,18,21
Saab,9-5,2005,4.0,Automatic (S5),2.3,Midsize Cars,-1,16.4805,2350,Premium,26,17,20
Saturn,L300,2005,6.0,Automatic 4-spd,3.0,Midsize Cars,-1,15.695714285714288,1800,Regular,26,18,21
Suzuki,Verona,2005,6.0,Automatic 4-spd,2.5,Midsize Cars,-1,15.695714285714288,1800,Regular,25,18,21
Toyota,Camry,2005,4.0,Automatic 5-spd,2.4,Midsize Cars,-1,13.1844,1500,Regular,31,21,25
Toyota,Camry,2005,4.0,Manual 5-spd,2.4,Midsize Cars,-1,13.73375,1550,Regular,30,21,24
Toyota,Camry,2005,6.0,Automatic 5-spd,3.0,Midsize Cars,-1,15.695714285714288,1800,Regular,26,18,21
Toyota,Camry,2005,6.0,Automatic 5-spd,3.3,Midsize Cars,-1,15.695714285714288,1800,Regular,27,18,21
Toyota,Prius,2005,4.0,Automatic (variable gear ratios),1.5,Midsize Cars,-1,7.165434782608696,800,Regular,45,48,46
Volkswagen,Passat,2005,4.0,Manual 5-spd,1.8,Midsize Cars,-1,14.330869565217393,2050,Premium,28,19,23
